-0.900166,31.0863
-1.10957,30.9027
-1.31301,30.725
-1.51063,30.5531
-1.70255,30.3868
-1.8889,30.2257
-2.06981,30.0699
-2.24542,29.9189
-2.41584,29.7728
-2.58122,29.6312
-2.74169,29.4941
-2.89737,29.3612
-3.04839,29.2325
-3.19489,29.1077
-3.33699,28.9867
-3.47481,28.8694
-3.60848,28.7556
-3.73813,28.6452
-3.86387,28.5381
-3.98582,28.4342
-4.10411,28.3334
-4.21883,28.2355
-4.33011,28.1405
-4.43806,28.0482
-4.54278,27.9586
-4.64439,27.8716
-4.74297,27.7871
-4.83865,27.7051
-4.93151,27.6253
-5.02165,27.5479
-5.10916,27.4727
-5.19414,27.3996
-5.27669,27.3287
-5.35687,27.2598
-5.43479,27.1928
-5.51052,27.1278
-5.58414,27.0647
-5.65574,27.0034
-5.72539,26.944
-5.79315,26.8863
-5.85912,26.8303
-5.92335,26.776
-5.98591,26.7233
-6.04686,26.6723
-6.10628,26.6229
-6.16423,26.575
-6.22075,26.5286
-6.27592,26.4838
-6.32979,26.4405
-6.3824,26.3986
-6.43382,26.3582
-6.4841,26.3192
-6.53327,26.2816
-6.5814,26.2454
-6.62852,26.2106
-6.67469,26.1771
-6.71993,26.145
-6.76429,26.1142
-6.80782,26.0847
-6.85055,26.0565
-6.89251,26.0296
-6.93374,26.004
-6.97428,25.9797
-7.01415,25.9566
-7.05339,25.9348
-7.09202,25.9142
-7.13008,25.8948
-7.16758,25.8767
-7.20457,25.8598
-7.24105,25.8441
-7.27705,25.8296
-7.31261,25.8163
-7.34773,25.8042
-7.38243,25.7932
-7.41674,25.7834
-7.45068,25.7748
-7.48425,25.7674
-7.51749,25.7611
-7.55039,25.756
-7.58298,25.7519
-7.61526,25.7491
-7.64726,25.7473
-7.67898,25.7467
-7.71042,25.7471
-7.74162,25.7487
-7.77256,25.7514
-7.80326,25.7551
-7.83372,25.7599
-7.86396,25.7658
-7.89397,25.7728
-7.92377,25.7808
-7.95335,25.7898
-7.98273,25.7999
-8.0119,25.8109
-8.04086,25.823
-8.06962,25.8361
-8.09818,25.8502
-8.12655,25.8653
-8.15471,25.8813
-8.18267,25.8983
-8.21042,25.9162
-8.23798,25.935
-8.26533,25.9547
-8.29247,25.9754
-8.3194,25.9969
-8.34611,26.0192
-8.3726,26.0425
-8.39888,26.0665
-8.42492,26.0914
-8.45073,26.117
-8.4763,26.1435
-8.50163,26.1707
-8.5267,26.1986
-8.55152,26.2273
-8.57608,26.2566
-8.60036,26.2866
-8.62437,26.3173
-8.64808,26.3487
-8.67151,26.3806
-8.69463,26.4131
-8.71744,26.4462
-8.73993,26.4798
-8.7621,26.5139
-8.78393,26.5486
-8.80541,26.5837
-8.82654,26.6192
-8.8473,26.6551
-8.86769,26.6914
-8.8877,26.7281
-8.90732,26.7651
-8.92654,26.8024
-8.94534,26.84
-8.96373,26.8778
-8.98169,26.9158
-8.99921,26.954
-9.01628,26.9924
-9.0329,27.0309
-9.04905,27.0695
-9.06473,27.1081
-9.07992,27.1468
-9.09462,27.1854
-9.10882,27.2241
-9.12252,27.2626
-9.13569,27.3011
-9.14834,27.3395
-9.16046,27.3776
-9.17204,27.4156
-9.18308,27.4534
-9.19356,27.4909
-9.20348,27.5282
-9.21283,27.5651
-9.22161,27.6017
-9.22981,27.6379
-9.23743,27.6737
-9.24446,27.7091
-9.2509,27.744
-9.25674,27.7784
-9.26198,27.8123
-9.26662,27.8456
-9.27065,27.8784
-9.27407,27.9105
-9.27688,27.9421
-9.27907,27.9729
-9.28065,28.0031
-9.28162,28.0326
-9.28196,28.0613
-9.2817,28.0893
-9.28082,28.1165
-9.27932,28.1429
-9.27722,28.1685
-9.2745,28.1932
-9.27117,28.2171
-9.26725,28.2401
-9.26272,28.2622
-9.25759,28.2834
-9.25187,28.3036
-9.24556,28.3229
-9.23867,28.3412
-9.2312,28.3586
-9.22317,28.3749
-9.21456,28.3903
-9.20541,28.4047
-9.1957,28.418
-9.18546,28.4303
-9.17468,28.4416
-9.16337,28.4518
-9.15156,28.4609
-9.13924,28.4691
-9.12643,28.4761
-9.11313,28.4821
-9.09936,28.487
-9.08513,28.4909
-9.07045,28.4937
-9.05533,28.4954
-9.03978,28.4961
-9.02382,28.4957
-9.00746,28.4942
-8.99072,28.4917
-8.9736,28.4882
-8.95612,28.4836
-8.93829,28.478
-8.92013,28.4713
-8.90166,28.4636
-8.88288,28.4549
-8.86381,28.4453
-8.84446,28.4346
-8.82486,28.4229
-8.80501,28.4103
-8.78494,28.3967
-8.76465,28.3822
-8.74416,28.3668
-8.72349,28.3504
-8.70265,28.3332
-8.68166,28.3151
-8.66053,28.2961
-8.63928,28.2762
-8.61793,28.2556
-8.59648,28.2341
-8.57496,28.2118
-8.55338,28.1887
-8.53176,28.1649
-8.51011,28.1404
-8.48845,28.1151
-8.46678,28.0891
-8.44514,28.0624
-8.42352,28.0351
-8.40195,28.0072
-8.38045,27.9786
-8.35902,27.9494
-8.33767,27.9196
-8.31643,27.8893
-8.29531,27.8585
-8.27432,27.8271
-8.25348,27.7953
-8.23279,27.7629
-8.21228,27.7302
-8.19195,27.697
-8.17182,27.6634
-8.15189,27.6294
-8.13219,27.595
-8.11272,27.5604
-8.0935,27.5253
-8.07453,27.4901
-8.05583,27.4545
-8.03742,27.4187
-8.01929,27.3826
-8.00146,27.3463
-7.98394,27.3099
-7.96674,27.2733
-7.94987,27.2365
-7.93335,27.1997
-7.91717,27.1627
-7.90134,27.1256
-7.88589,27.0885
-7.8708,27.0514
-7.8561,27.0142
-7.84179,26.977
-7.82788,26.9399
-7.81437,26.9028
-7.80127,26.8658
-7.78859,26.8288
-7.77633,26.792
-7.76451,26.7553
-7.75312,26.7187
-7.74217,26.6823
-7.73167,26.6461
-7.72162,26.61
-7.71203,26.5742
-7.7029,26.5387
-7.69423,26.5034
-7.68603,26.4683
-7.6783,26.4336
-7.67106,26.3992
-7.66429,26.3651
-7.658,26.3314
-7.65219,26.298
-7.64688,26.265
-7.64205,26.2324
-7.63771,26.2002
-7.63387,26.1685
-7.63052,26.1372
-7.62767,26.1064
-7.62531,26.076
-7.62345,26.0462
-7.62209,26.0169
-7.62123,25.9881
-7.62086,25.9598
-7.62099,25.9321
-7.62162,25.905
-7.62274,25.8785
-7.62436,25.8526
-7.62648,25.8272
-7.62908,25.8026
-7.63218,25.7785
-7.63577,25.7552
-7.63985,25.7325
-7.64441,25.7105
-7.64946,25.6891
-7.65498,25.6685
-7.66099,25.6487
-7.66747,25.6295
-7.67442,25.6111
-7.68184,25.5935
-7.68972,25.5766
-7.69806,25.5605
-7.70686,25.5452
-7.71611,25.5308
-7.72581,25.5171
-7.73596,25.5042
-7.74654,25.4922
-7.75755,25.481
-7.76899,25.4707
-7.78086,25.4612
-7.79314,25.4526
-7.80583,25.4449
-7.81892,25.438
-7.83241,25.4321
-7.84629,25.427
-7.86056,25.4229
-7.87521,25.4196
-7.89022,25.4173
-7.9056,25.4159
-7.92134,25.4154
-7.93742,25.4159
-7.95384,25.4172
-7.97059,25.4195
-7.98767,25.4228
-8.00505,25.427
-8.02275,25.4322
-8.04074,25.4383
-8.05902,25.4453
-8.07757,25.4533
-8.0964,25.4622
-8.11548,25.4721
-8.13481,25.483
-8.15437,25.4947
-8.17417,25.5075
-8.19418,25.5211
-8.21439,25.5357
-8.2348,25.5513
-8.2554,25.5678
-8.27616,25.5851
-8.29709,25.6035
-8.31816,25.6227
-8.33937,25.6428
-8.3607,25.6639
-8.38215,25.6858
-8.40369,25.7086
-8.42533,25.7323
-8.44703,25.7568
-8.4688,25.7822
-8.49061,25.8084
-8.51245,25.8355
-8.53432,25.8633
-8.5562,25.892
-8.57806,25.9214
-8.59991,25.9516
-8.62172,25.9826
-8.64349,26.0143
-8.66519,26.0467
-8.68681,26.0799
-8.70835,26.1137
-8.72977,26.1482
-8.75108,26.1833
-8.77225,26.219
-8.79328,26.2553
-8.81414,26.2922
-8.83482,26.3297
-8.8553,26.3677
-8.87558,26.4062
-8.89564,26.4452
-8.91546,26.4846
-8.93503,26.5245
-8.95433,26.5647
-8.97336,26.6054
-8.99208,26.6464
-9.0105,26.6877
-9.0286,26.7293
-9.04636,26.7711
-9.06376,26.8132
-9.08081,26.8555
-9.09747,26.898
-9.11374,26.9406
-9.12961,26.9833
-9.14506,27.0261
-9.16008,27.0689
-9.17465,27.1117
-9.18877,27.1545
-9.20243,27.1973
-9.2156,27.2399
-9.22828,27.2825
-9.24046,27.3248
-9.25213,27.367
-9.26327,27.409
-9.27389,27.4507
-9.28395,27.4922
-9.29347,27.5333
-9.30243,27.574
-9.31081,27.6144
-9.31862,27.6543
-9.32585,27.6938
-9.33248,27.7328
-9.33851,27.7713
-9.34394,27.8093
-9.34875,27.8467
-9.35295,27.8834
-9.35653,27.9195
-9.35948,27.955
-9.3618,27.9898
-9.3635,28.0238
-9.36455,28.0571
-9.36497,28.0896
-9.36475,28.1213
-9.36389,28.1521
-9.36239,28.1821
-9.36025,28.2113
-9.35747,28.2395
-9.35406,28.2668
-9.35,28.2932
-9.34531,28.3186
-9.33999,28.343
-9.33404,28.3664
-9.32747,28.3887
-9.32028,28.4101
-9.31247,28.4304
-9.30406,28.4496
-9.29504,28.4677
-9.28542,28.4848
-9.27522,28.5007
-9.26443,28.5155
-9.25308,28.5292
-9.24115,28.5418
-9.22868,28.5532
-9.21565,28.5635
-9.2021,28.5726
-9.18801,28.5806
-9.17342,28.5874
-9.15832,28.5931
-9.14273,28.5975
-9.12666,28.6009
-9.11012,28.603
-9.09314,28.604
-9.07571,28.6039
-9.05786,28.6026
-9.03959,28.6002
-9.02093,28.5966
-9.00188,28.5919
-8.98247,28.586
-8.9627,28.5791
-8.9426,28.571
-8.92217,28.5619
-8.90143,28.5516
-8.88041,28.5403
-8.85911,28.528
-8.83755,28.5146
-8.81575,28.5001
-8.79372,28.4846
-8.77149,28.4682
-8.74906,28.4507
-8.72645,28.4323
-8.70368,28.4129
-8.68077,28.3926
-8.65774,28.3714
-8.63459,28.3493
-8.61136,28.3263
-8.58804,28.3024
-8.56467,28.2777
-8.54125,28.2522
-8.51781,28.2259
-8.49436,28.1988
-8.47091,28.171
-8.44748,28.1424
-8.4241,28.1131
-8.40076,28.0831
-8.3775,28.0525
-8.35432,28.0212
-8.33124,27.9893
-8.30827,27.9568
-8.28544,27.9238
-8.26275,27.8902
-8.24022,27.856
-8.21786,27.8214
-8.19569,27.7863
-8.17372,27.7507
-8.15197,27.7147
-8.13045,27.6783
-8.10916,27.6415
-8.08813,27.6043
-8.06737,27.5668
-8.04689,27.529
-8.02669,27.4909
-8.0068,27.4525
-7.98723,27.4138
-7.96797,27.375
-7.94906,27.336
-7.93049,27.2967
-7.91227,27.2574
-7.89442,27.2179
-7.87695,27.1783
-7.85987,27.1386
-7.84317,27.0988
-7.82688,27.059
-7.811,27.0192
-7.79554,26.9794
-7.78051,26.9396
-7.76591,26.8999
-7.75175,26.8602
-7.73804,26.8207
-7.72479,26.7812
-7.712,26.7419
-7.69968,26.7027
-7.68783,26.6637
-7.67646,26.6249
-7.66557,26.5863
-7.65517,26.5479
-7.64527,26.5098
-7.63586,26.472
-7.62696,26.4344
-7.61856,26.3972
-7.61067,26.3603
-7.60329,26.3237
-7.59643,26.2875
-7.59009,26.2517
-7.58426,26.2163
-7.57896,26.1813
-7.57419,26.1468
-7.56994,26.1127
-7.56622,26.0791
-7.56303,26.046
-7.56036,26.0134
-7.55823,25.9813
-7.55663,25.9498
-7.55557,25.9188
-7.55503,25.8884
-7.55502,25.8586
-7.55555,25.8293
-7.5566,25.8008
-7.55819,25.7728
-7.5603,25.7455
-7.56294,25.7189
-7.5661,25.6929
-7.56979,25.6677
-7.574,25.6431
-7.57872,25.6193
-7.58396,25.5962
-7.58972,25.5739
-7.59598,25.5523
-7.60276,25.5315
-7.61003,25.5115
-7.61781,25.4923
-7.62609,25.474
-7.63485,25.4564
-7.64411,25.4397
-7.65385,25.4238
-7.66407,25.4088
-7.67476,25.3947
-7.68592,25.3814
-7.69755,25.369
-7.70963,25.3576
-7.72217,25.347
-7.73515,25.3374
-7.74857,25.3287
-7.76243,25.3209
-7.77672,25.3141
-7.79143,25.3082
-7.80655,25.3033
-7.82208,25.2994
-7.838,25.2964
-7.85432,25.2944
-7.87102,25.2935
-7.8881,25.2934
-7.90554,25.2944
-7.92335,25.2964
-7.9415,25.2994
-7.95999,25.3034
-7.97882,25.3084
-7.99797,25.3145
-8.01743,25.3215
-8.03719,25.3296
-8.05725,25.3386
-8.07758,25.3487
-8.09819,25.3598
-8.11906,25.372
-8.14018,25.3851
-8.16154,25.3992
-8.18313,25.4144
-8.20493,25.4306
-8.22694,25.4477
-8.24914,25.4659
-8.27151,25.4851
-8.29406,25.5052
-8.31676,25.5263
-8.3396,25.5484
-8.36257,25.5715
-8.38565,25.5955
-8.40884,25.6205
-8.43211,25.6464
-8.45546,25.6732
-8.47887,25.7009
-8.50232,25.7296
-8.52581,25.7591
-8.54932,25.7895
-8.57282,25.8207
-8.59632,25.8528
-8.61979,25.8857
-8.64321,25.9195
-8.66658,25.954
-8.68988,25.9893
-8.71309,26.0253
-8.73619,26.0621
-8.75918,26.0995
-8.78203,26.1377
-8.80473,26.1765
-8.82727,26.216
-8.84962,26.2561
-8.87178,26.2967
-8.89372,26.338
-8.91544,26.3798
-8.93691,26.422
-8.95811,26.4648
-8.97905,26.508
-8.99969,26.5517
-9.02002,26.5958
-9.04003,26.6402
-9.05969,26.6849
-9.07901,26.73
-9.09795,26.7753
-9.11651,26.8208
-9.13468,26.8666
-9.15242,26.9125
-9.16974,26.9586
-9.18661,27.0048
-9.20303,27.051
-9.21898,27.0973
-9.23444,27.1435
-9.2494,27.1897
-9.26386,27.2359
-9.27779,27.2819
-9.29118,27.3278
-9.30403,27.3735
-9.31631,27.419
-9.32803,27.4642
-9.33916,27.5091
-9.34971,27.5537
-9.35965,27.5979
-9.36897,27.6417
-9.37768,27.6851
-9.38576,27.728
-9.3932,27.7704
-9.39999,27.8122
-9.40614,27.8535
-9.41162,27.8942
-9.41644,27.9342
-9.42058,27.9735
-9.42406,28.0121
-9.42685,28.05
-9.42896,28.0871
-9.43038,28.1234
-9.43111,28.1588
-9.43115,28.1934
-9.4305,28.2271
-9.42915,28.2598
-9.42711,28.2917
-9.42437,28.3225
-9.42094,28.3524
-9.41683,28.3812
-9.41202,28.409
-9.40652,28.4357
-9.40035,28.4613
-9.39349,28.4859
-9.38596,28.5093
-9.37776,28.5315
-9.36891,28.5526
-9.35939,28.5726
-9.34922,28.5913
-9.33842,28.6089
-9.32698,28.6252
-9.31492,28.6404
-9.30224,28.6543
-9.28895,28.6669
-9.27508,28.6783
-9.26062,28.6885
-9.24558,28.6974
-9.22999,28.7051
-9.21385,28.7115
-9.19717,28.7166
-9.17997,28.7205
-9.16226,28.7231
-9.14406,28.7245
-9.12538,28.7246
-9.10624,28.7235
-9.08664,28.7211
-9.06661,28.7175
-9.04616,28.7127
-9.02531,28.7066
-9.00408,28.6993
-8.98247,28.6909
-8.96052,28.6812
-8.93823,28.6704
-8.91562,28.6584
-8.89271,28.6453
-8.86951,28.631
-8.84606,28.6157
-8.82235,28.5992
-8.79842,28.5816
-8.77427,28.563
-8.74993,28.5433
-8.72542,28.5226
-8.70075,28.5009
-8.67594,28.4782
-8.65102,28.4546
-8.62598,28.43
-8.60087,28.4044
-8.57569,28.378
-8.55046,28.3507
-8.5252,28.3225
-8.49993,28.2935
-8.47466,28.2637
-8.44941,28.2331
-8.42421,28.2017
-8.39906,28.1696
-8.37399,28.1368
-8.349,28.1033
-8.32412,28.0691
-8.29937,28.0343
-8.27475,27.9989
-8.25029,27.9629
-8.226,27.9263
-8.2019,27.8892
-8.178,27.8515
-8.15432,27.8134
-8.13086,27.7748
-8.10765,27.7358
-8.0847,27.6964
-8.06203,27.6565
-8.03963,27.6164
-8.01754,27.5758
-7.99576,27.535
-7.9743,27.4939
-7.95318,27.4525
-7.93241,27.4109
-7.912,27.3691
-7.89196,27.3271
-7.8723,27.2849
-7.85304,27.2426
-7.83417,27.2001
-7.81572,27.1576
-7.79769,27.115
-7.7801,27.0724
-7.76294,27.0297
-7.74623,26.9871
-7.72998,26.9445
-7.71419,26.9019
-7.69888,26.8594
-7.68405,26.817
-7.6697,26.7747
-7.65585,26.7325
-7.64249,26.6905
-7.62964,26.6487
-7.61731,26.6071
-7.60549,26.5657
-7.59419,26.5245
-7.58342,26.4837
-7.57319,26.4431
-7.56348,26.4028
-7.55432,26.3628
-7.5457,26.3232
-7.53763,26.2839
-7.53011,26.2451
-7.52314,26.2066
-7.51673,26.1686
-7.51087,26.131
-7.50558,26.0939
-7.50084,26.0572
-7.49667,26.0211
-7.49306,25.9854
-7.49002,25.9503
-7.48754,25.9158
-7.48563,25.8818
-7.48429,25.8484
-7.48351,25.8156
-7.4833,25.7834
-7.48365,25.7519
-7.48457,25.721
-7.48606,25.6908
-7.4881,25.6613
-7.49071,25.6325
-7.49388,25.6044
-7.49761,25.577
-7.50189,25.5504
-7.50672,25.5245
-7.51211,25.4994
-7.51804,25.4751
-7.52452,25.4516
-7.53154,25.4289
-7.5391,25.4071
-7.54719,25.3861
-7.55582,25.366
-7.56497,25.3467
-7.57464,25.3283
-7.58484,25.3108
-7.59554,25.2943
-7.60675,25.2786
-7.61847,25.2639
-7.63068,25.2501
-7.64338,25.2373
-7.65658,25.2254
-7.67025,25.2145
-7.68439,25.2046
-7.699,25.1957
-7.71407,25.1878
-7.72959,25.1809
-7.74556,25.175
-7.76197,25.1702
-7.77881,25.1663
-7.79607,25.1636
-7.81375,25.1618
-7.83183,25.1612
-7.85031,25.1616
-7.86918,25.163
-7.88843,25.1656
-7.90805,25.1692
-7.92803,25.1738
-7.94836,25.1796
-7.96904,25.1865
-7.99004,25.1944
-8.01137,25.2034
-8.033,25.2135
-8.05494,25.2247
-8.07716,25.237
-8.09966,25.2504
-8.12242,25.2649
-8.14544,25.2805
-8.16869,25.2971
-8.19218,25.3149
-8.21588,25.3337
-8.23978,25.3535
-8.26387,25.3745
-8.28814,25.3965
-8.31257,25.4195
-8.33715,25.4436
-8.36187,25.4688
-8.3867,25.4949
-8.41165,25.5221
-8.43668,25.5503
-8.46179,25.5795
-8.48697,25.6097
-8.51219,25.6408
-8.53744,25.6729
-8.56271,25.7059
-8.58798,25.7398
-8.61323,25.7747
-8.63845,25.8104
-8.66363,25.847
-8.68874,25.8845
-8.71376,25.9228
-8.73869,25.9619
-8.76351,26.0018
-8.7882,26.0424
-8.81273,26.0838
-8.83711,26.1259
-8.8613,26.1687
-8.88529,26.2122
-8.90907,26.2563
-8.93261,26.301
-8.9559,26.3462
-8.97893,26.3921
-9.00167,26.4384
-9.02411,26.4852
-9.04623,26.5325
-9.06801,26.5802
-9.08944,26.6283
-9.11051,26.6768
-9.13118,26.7256
-9.15145,26.7746
-9.17131,26.8239
-9.19072,26.8734
-9.20969,26.9231
-9.22819,26.9729
-9.24621,27.0229
-9.26373,27.0729
-9.28073,27.1229
-9.29721,27.1729
-9.31314,27.2228
-9.32852,27.2727
-9.34333,27.3224
-9.35755,27.3719
-9.37118,27.4212
-9.38419,27.4703
-9.39659,27.5191
-9.40835,27.5675
-9.41947,27.6155
-9.42993,27.6632
-9.43972,27.7104
-9.44884,27.7571
-9.45727,27.8032
-9.46501,27.8488
-9.47205,27.8938
-9.47838,27.9382
-9.48399,27.9818
-9.48887,28.0247
-9.49303,28.0669
-9.49645,28.1083
-9.49914,28.1489
-9.50107,28.1886
-9.50227,28.2274
-9.50271,28.2652
-9.5024,28.3022
-9.50134,28.3381
-9.49953,28.373
-9.49697,28.4069
-9.49365,28.4397
-9.48958,28.4714
-9.48476,28.5019
-9.47919,28.5314
-9.47288,28.5596
-9.46584,28.5867
-9.45806,28.6125
-9.44955,28.6371
-9.44032,28.6605
-9.43037,28.6826
-9.41971,28.7034
-9.40836,28.7229
-9.39631,28.7411
-9.38359,28.7579
-9.37019,28.7735
-9.35613,28.7877
-9.34142,28.8005
-9.32607,28.812
-9.31009,28.8221
-9.2935,28.8309
-9.27632,28.8383
-9.25854,28.8444
-9.2402,28.849
-9.2213,28.8523
-9.20185,28.8543
-9.18188,28.8548
-9.1614,28.8541
-9.14043,28.852
-9.11898,28.8485
-9.09708,28.8437
-9.07473,28.8376
-9.05195,28.8302
-9.02878,28.8214
-9.00521,28.8114
-8.98128,28.8001
-8.95699,28.7876
-8.93238,28.7738
-8.90745,28.7588
-8.88223,28.7425
-8.85674,28.7251
-8.831,28.7065
-8.80502,28.6868
-8.77883,28.6659
-8.75245,28.6439
-8.72589,28.6208
-8.69917,28.5967
-8.67233,28.5715
-8.64536,28.5453
-8.61831,28.518
-8.59117,28.4899
-8.56398,28.4607
-8.53676,28.4306
-8.50951,28.3997
-8.48227,28.3678
-8.45505,28.3351
-8.42787,28.3016
-8.40075,28.2673
-8.3737,28.2322
-8.34675,28.1964
-8.31991,28.1598
-8.2932,28.1226
-8.26663,28.0847
-8.24024,28.0462
-8.21402,28.007
-8.188,27.9673
-8.1622,27.9271
-8.13662,27.8863
-8.11129,27.845
-8.08623,27.8032
-8.06144,27.761
-8.03694,27.7184
-8.01275,27.6754
-7.98887,27.632
-7.96533,27.5883
-7.94214,27.5443
-7.91931,27.5
-7.89685,27.4554
-7.87477,27.4106
-7.85309,27.3656
-7.83182,27.3204
-7.81097,27.2751
-7.79055,27.2297
-7.77057,27.1841
-7.75104,27.1385
-7.73197,27.0928
-7.71337,27.0471
-7.69525,27.0014
-7.67762,26.9558
-7.66049,26.9101
-7.64386,26.8646
-7.62775,26.8191
-7.61215,26.7738
-7.59708,26.7286
-7.58255,26.6835
-7.56855,26.6387
-7.5551,26.594
-7.5422,26.5496
-7.52986,26.5054
-7.51808,26.4616
-7.50687,26.418
-7.49623,26.3747
-7.48617,26.3318
-7.47668,26.2892
-7.46778,26.247
-7.45947,26.2053
-7.45174,26.1639
-7.44461,26.123
-7.43807,26.0825
-7.43212,26.0425
-7.42678,26.0031
-7.42203,25.9641
-7.41789,25.9257
-7.41435,25.8879
-7.41141,25.8506
-7.40907,25.8139
-7.40734,25.7778
-7.40621,25.7424
-7.40569,25.7076
-7.40577,25.6735
-7.40645,25.6401
-7.40773,25.6073
-7.40961,25.5753
-7.41209,25.544
-7.41517,25.5135
-7.41884,25.4837
-7.42311,25.4547
-7.42797,25.4266
-7.43341,25.3992
-7.43944,25.3727
-7.44605,25.347
-7.45324,25.3221
-7.46101,25.2982
-7.46934,25.2751
-7.47825,25.2529
-7.48771,25.2317
-7.49774,25.2113
-7.50832,25.192
-7.51945,25.1735
-7.53112,25.1561
-7.54334,25.1396
-7.55609,25.1241
-7.56936,25.1097
-7.58316,25.0962
-7.59747,25.0838
-7.61229,25.0724
-7.62761,25.0621
-7.64343,25.0528
-7.65974,25.0446
-7.67653,25.0375
-7.69379,25.0314
-7.71152,25.0265
-7.72971,25.0226
-7.74834,25.0199
-7.76742,25.0183
-7.78693,25.0179
-7.80686,25.0185
-7.8272,25.0203
-7.84795,25.0233
-7.86909,25.0274
-7.89062,25.0326
-7.91252,25.039
-7.93478,25.0466
-7.9574,25.0554
-7.98036,25.0653
-8.00365,25.0763
-8.02725,25.0886
